  OPEL Astra 1.6CDTi Excellence 110  ,15.990 € ,Madrid,2017, Diesel,10 km,Manual,110 cv
  OPEL Meriva 1.6CDTi S&S Ecoflex Selective  ,10.700 € ,Huelva,2016, Diesel,103.631 km,Manual,110 cv
  HYUNDAI i10 1.0 Tecno  ,7.590 € ,Madrid,2018, Gasolina,15.070 km,Manual,66 cv
  LEXUS RX 450H EXECUTIVE TECNO  ,36.900 € ,Madrid,2016, Eléctrico,196.000 km,Automático,313 cv
  SEAT Ibiza SC 1.2 Tsi FR  ,11.900 € ,Islas Baleares,2016, Gasolina,17.500 km,Manual,105 cv
  PEUGEOT 208 5P ALLURE 1.6 BLUEHDI 73KW (100CV)  ,10.900 € ,Cantabria,2016, Diesel,31.856 km,Manual,100 cv
  VOLKSWAGEN Passat 1.6TDI Advance 88kW  ,15.800 € ,Madrid,2015, Diesel,105.542 km,Manual,120 cv
  OPEL Insignia 2.0CDTI Excellence Aut. 163  ,11.900 € ,Cuenca,2015, Diesel,119.000 km,Automático,163 cv
  MERCEDES-BENZ Clase A 180CDI BE AMG Line  ,19.970 € ,Valencia,2015, Diesel,42.600 km,Manual,109 cv
  LEXUS NX 2.5 300H LUXURY 4WD  ,52.890 € ,Madrid,2017, Eléctrico,23.000 km,Automático,197 cv
  TOYOTA Land Cruiser Diesel de 3 Puertas  ,6.490 € ,Madrid,1992, Diesel,310.000 km,Manual,100 cv
  HYUNDAI ix35 1.7CRDI BD Tecno 4x2  ,12.950 € ,Madrid,2015, Diesel,64.617 km,Manual,115 cv
  NISSAN X-Trail 1.6 dCi N-Connecta 4x2  ,21.400 € ,Barcelona,2017, Diesel,8.517 km,Manual,130 cv
  AUDI A4 Avant 2.0TDI CD ultra 136  ,14.900 € ,Sevilla,2015, Diesel,146.629 km,Manual,136 cv
  FORD Focus 1.0 Ecoboost Auto-S&S ST-Line 125  ,14.900 € ,Barcelona,2017, Gasolina,25.590 km,Manual,125 cv
  DODGE Journey 2.0CRD SE 7 plazas  ,12.200 € ,Cantabria,2010, Diesel,86.825 km,Manual,140 cv
  SEAT Ibiza 1.0 TSI S&S Reference 95  ,11.800 € ,Albacete,2018, Gasolina,4.740 km,Manual,95 cv
  SEAT Ibiza 1.4TDI CR S&S Style 105  ,10.000 € ,Badajoz,2016, Diesel,68.648 km,Manual,105 cv
  NISSAN Qashqai 1.3 DIG-T Acenta 4x2 103kW  ,19.050 € ,Alicante,2019, Gasolina,100 km,Manual,140 cv
  OPEL Corsa 1.4 Expression 75  ,8.900 € ,Las Palmas,2015, Gasolina,46.000 km,Manual,75 cv
  BMW Serie 3 320d Touring  ,13.500 € ,Asturias,2013, Diesel,198.579 km,Manual,184 cv
  PEUGEOT 2008 1.6 BlueHDI Style 100  ,12.990 € ,Madrid,2018, Diesel,8.559 km,Manual,100 cv
  CITROEN C4 Cactus NUEVO  BLUEHDI 100 S&S SHINE  ,14.200 € ,Vizcaya,2018, Diesel,12.707 km,Manual,
  CITROEN C3 Aircross NUEVO  PURETECH 82 FEEL  ,11.500 € ,Vizcaya,2018, Gasolina,27.279 km,Manual,
  VOLKSWAGEN Tiguan 2.0TDI BMT T1 4x2 140  ,10.900 € ,Sevilla,2011, Diesel,181.000 km,Manual,140 cv
  MITSUBISHI Outlander PHEV Motion 4WD  ,34.295 € ,Madrid,2019, Híbrido Enchufable,1 km,Automático,230 cv
  AUDI Q3 2.0TDI Advance quattro S-Tronic  ,19.500 € ,Sevilla,2013, Diesel,19.500 km,Automático,140 cv
  MERCEDES-BENZ Clase SLK 55 AMG Aut.  ,19.500 € ,Madrid,2005, Gasolina,175.000 km,Automático,360 cv
  RENAULT Captur 1.5dCi Energy Zen 81kW  ,16.900 € ,Barcelona,2018, Diesel,25.310 km,Manual,110 cv
  SUZUKI Vitara 1.6DDiS GLE 4WD  ,17.900 € ,Madrid,2017, Diesel,51.394 km,Manual,120 cv
  FORD Tourneo Connect Grand 1.6TDCi Titanium 115  ,14.900 € ,Granada,2016, Diesel,34.000 km,Manual,115 cv
  FIAT 500 1.2 Lounge  ,8.990 € ,Cantabria,2015, Gasolina,25.664 km,Manual,69 cv
  RENAULT Twingo INTENS ENERGY SCE 52KW (70CV)  ,9.900 € ,Málaga,2017, Gasolina,2.000 km,Manual,71 cv
  NISSAN Qashqai 1.5 DCI ACENTA  ,16.800 € ,Valencia,2017, Diesel,30.016 km,Manual,110 cv
  SEAT León ST 1.2 TSI 81KW (110CV) ST&AMP;SP STYLE  ,12.000 € ,Málaga,2017, Gasolina,57.098 km,Manual,110 cv
  VOLKSWAGEN Golf Variant 1.6TDI CR BMT Sport DSG 105  ,14.000 € ,Cantabria,2015, Diesel,116.000 km,Automático,105 cv
  SKODA Spaceback 1.4 TSI Ambition DSG  ,12.900 € ,Madrid,2018, Gasolina,14.970 km,Automático,125 cv
  NISSAN Qashqai 1.2 DIG-T N-Connecta 4x2  ,16.500 € ,Málaga,2016, Gasolina,21.000 km,Manual,115 cv
  FORD Focus 1.6 TI-VCT 125CV POWERSHIFT TREND+  ,12.400 € ,Guipúzcoa,2017, Gasolina,50.846 km,Automático,125 cv
  CITROEN C3 PURETECH 60KW (82CV) FEEL  ,11.700 € ,Sevilla,2018, Gasolina,7.563 km,Manual,
  PORSCHE Panamera 4S PDK  ,104.000 € ,Alicante,2016, Gasolina,19.500 km,Automático,420 cv
  LAND-ROVER Discovery Sport 2.0TD4 SE 4x4 150  ,32.200 € ,Las Palmas,2017, Diesel,48.415 km,Manual,150 cv
  MINI Cooper AUT. 136  ,17.200 € ,Valencia,2016, Gasolina,44.815 km,Automático,136 cv
  SKODA Fabia 1.0 MPI 75CV AMBITION  ,6.995 € ,Tarragona,2016, Gasolina,47.529 km,Manual,75 cv
  BMW Serie 2 218d Active Tourer  ,15.900 € ,Cuenca,2015, Diesel,50.000 km,Manual,150 cv
  BMW Serie 7 730d Aut.  ,2.900 € ,Zaragoza,2001, Diesel,214.950 km,Automático,193 cv
  SEAT León 2.0TDI CR S&S FR 150  ,15.200 € ,Madrid,2014, Diesel,70.000 km,Manual,
  FORD S-Max 2.0TDCi Titanium Powershift 150  ,23.500 € ,Las Palmas,2016, Diesel,38.210 km,Automático,150 cv
  PEUGEOT 208 5P ALLURE 1.2L PURETECH 81KW (110CV) S&S  ,10.990 € ,Barcelona,2018, Gasolina,31.251 km,Manual,110 cv
  PEUGEOT 108 1.2 PureTech Active  ,8.900 € ,Barcelona,2017, Gasolina,44.312 km,Manual,82 cv
  TOYOTA Aygo 1.0 VVT-i x-play  ,9.800 € ,Valladolid,2017, Gasolina,7.077 km,Manual,69 cv
  JEEP Compass 2.0CRD Limited  ,6.500 € ,Cantabria,2007, Diesel,198.000 km,Manual,140 cv
  FORD S-Max 2.0TDCi Titanium Powershift 150  ,23.500 € ,Las Palmas,2016, Diesel,38.210 km,Automático,150 cv
  AUDI A6 2.0TDI 110kW  ,23.100 € ,Valencia,2017, Diesel,107.409 km,Manual,150 cv
  JAGUAR I-Pace HSE  ,80.900 € ,Barcelona,2018, Eléctrico,3.306 km,Automático,400 cv
  MERCEDES-BENZ Clase C D AUT AVANTGARDE 170CV  ,25.850 € ,Madrid,2015, Diesel,59.952 km,Automático,170 cv
  AUDI Q3 1.4 TFSI CoD Design edition  ,24.600 € ,Cantabria,2018, Gasolina,6.471 km,Manual,150 cv
  CITROEN C5 Aircross PureTech S&S Shine EAT8 180  ,29.900 € ,Madrid,2019, Gasolina,2.420 km,Automático,180 cv
  PORSCHE 911 Carrera Cabrio  ,29.911 € ,Málaga,2001, Gasolina,168.355 km,Automático,300 cv
  NISSAN Qashqai 1.5 DCI ACENTA 110  ,17.900 € ,Barcelona,2017, Diesel,21.470 km,Manual,110 cv
  SUBARU Impreza 2.0R Classic  ,7.990 € ,Madrid,2009, Gasolina,179.900 km,Manual,150 cv
  OPEL Crossland X 1.6T Selective 99  ,15.200 € ,Guipúzcoa,2018, Diesel,34.059 km,Manual,99 cv
  AUDI Q5 2.0TDI quattro 170 DPF  ,19.500 € ,Madrid,2009, Diesel,149.000 km,Manual,170 cv
  MERCEDES-BENZ Clase GLK 220CDI BE  ,16.900 € ,Madrid,2011, Diesel,74.000 km,Manual,170 cv
  OPEL Crossland X 1.6T Selective 99  ,15.200 € ,Guipúzcoa,2018, Diesel,34.059 km,Manual,99 cv
  MERCEDES-BENZ Clase C D AUT AVANTGARDE 170CV  ,25.850 € ,Madrid,2015, Diesel,59.952 km,Automático,170 cv
  MINI Cooper 136 5P  ,16.100 € ,Las Palmas,2018, Gasolina,25.349 km,Manual,136 cv
  PEUGEOT 308 1.2 PureTech S&S Active 110  ,9.600 € ,Las Palmas,2015, Gasolina,66.799 km,Manual,110 cv
  CITROEN C4 Aircross 1.6 HDI 115CV SEDUCTION  ,11.900 € ,Guipúzcoa,2014, Diesel,93.200 km,Manual,114 cv
  OPEL Corsa 1.4 Color Edition 90 (4.75)  ,10.200 € ,Valencia,2018, Gasolina,13.361 km,Manual,90 cv
  NISSAN Qashqai 1.6DCI TEKNA  4X2  ,24.500 € ,Málaga,2017, Diesel,18.000 km,Manual,131 cv
  MERCEDES-BENZ Clase GLK 220CDI BE  ,16.900 € ,Madrid,2011, Diesel,74.000 km,Manual,170 cv
  FORD EcoSport 1.5 Ti-VCT Trend  ,10.900 € ,Barcelona,2016, Gasolina,46.500 km,Manual,112 cv
  DACIA Sandero 1.5dCi Laureate 90  ,5.900 € ,Granada,2011, Diesel,67.187 km,Manual,90 cv
  NISSAN Qashqai 1.6dCi Acenta 4x2 XTronic  ,17.750 € ,Islas Baleares,2016, Diesel,29.601 km,Automático,130 cv
  RENAULT Mégane 1.5dCi Business 110  ,8.900 € ,Murcia,2014, Diesel,139.000 km,Manual,110 cv
  DACIA Sandero 0.9 TCE Stepway 90  ,7.900 € ,Madrid,2013, Gasolina,25.520 km,Manual,90 cv
  JEEP Renegade 1.6Mjt Night Eagle II 4x2  ,19.490 € ,Toledo,2018, Diesel,0 km,Manual,120 cv
  SUZUKI SX4 1.9DDiS GLX  ,7.200 € ,Cantabria,2010, Diesel,108.636 km,Manual,120 cv
  RENAULT Mégane Gasolina de 2 Puertas  ,2.950 € ,Burgos,2005, Gasolina,320.000 km,Manual,12 cv
  CITROEN C4 Cactus 1.6 BlueHDi Feel 100  ,11.300 € ,Castellón,2016, Diesel,125.405 km,Manual,99 cv
  OPEL Insignia 2.0CDTI EcoFlex Essentia 130  ,8.000 € ,Badajoz,2010, Diesel,148.292 km,Manual,130 cv
  CITROEN C4 Grand Picasso 1.6HDI Millenium  ,9.200 € ,Guipúzcoa,2012, Diesel,101.085 km,Manual,109 cv
  HYUNDAI Tucson 2.0CRDI Tecno Sky Safe 4x4  ,26.000 € ,Badajoz,2017, Diesel,20.000 km,Manual,136 cv
  MERCEDES-BENZ Clase C 220BlueTec 7G Plus  ,29.900 € ,Castellón,2016, Diesel,39.800 km,Automático,
  MERCEDES-BENZ Clase B 180d  ,15.900 € ,Vizcaya,2016, Diesel,58.015 km,Manual,109 cv
  TOYOTA Land Cruiser D-4D VX  ,28.900 € ,Córdoba,2012, Diesel,153.000 km,Manual,190 cv
  JEEP Renegade 1.6Mjt Limited 4x2 88kW  ,12.990 € ,Pontevedra,2017, Diesel,70.500 km,Manual,120 cv
  PEUGEOT 208 1.2 PureTech S&S Signature 82  ,11.000 € ,Madrid,2019, Gasolina,10 km,Manual,82 cv
  TOYOTA RAV-4 2.5 hybrid 2WD Advance  ,24.900 € ,Valencia,2016, Híbrido,39.000 km,Automático,
  VOLKSWAGEN Golf 1.6 Advance  ,8.900 € ,Asturias,2010, Gasolina,147.000 km,Manual,102 cv
  BMW X6 xDrive 30dA  ,43.990 € ,Madrid,2015, Diesel,83.000 km,Automático,258 cv
  OPEL Astra 1.6CDTi S/S Selective 110  ,9.000 € ,Córdoba,2015, Diesel,89.000 km,Manual,110 cv
  CITROEN C4 Picasso 2.0HDI Exclusive CAS  ,7.300 € ,Barcelona,2008, Diesel,133.057 km,Automático,138 cv
  DACIA Sandero 1.5dCi Stepway 90  ,9.100 € ,Madrid,2015, Diesel,49.000 km,Manual,90 cv
  NISSAN Micra 1.2 Naru Edition  ,7.900 € ,Málaga,2016, Gasolina,22.658 km,Manual,80 cv
  AUDI A5 Sportback 2.0TDI 143  ,17.950 € ,Huelva,2011, Diesel,138.678 km,Manual,143 cv
  TOYOTA Land Cruiser D-4D GX  ,16.500 € ,Jaén,2007, Diesel,230.000 km,Manual,173 cv
  CITROEN C3 Aircross Puretech Feel 82  ,12.990 € ,Barcelona,2018, Gasolina,15.577 km,Manual,82 cv
  FIAT 500 CABRIO 1.2 LOUNGE  ,9.600 € ,Barcelona,2017, Gasolina,27.000 km,Manual,
  MITSUBISHI ASX 160DI-D Motion  ,14.990 € ,Pontevedra,2018, Diesel,44.000 km,Manual,114 cv
  TOYOTA RAV-4 120D Active 4x2  ,17.900 € ,Vizcaya,2015, Diesel,64.931 km,Manual,124 cv
  NISSAN Micra 1.2 Acenta CVT  ,9.500 € ,Málaga,2017, Gasolina,23.129 km,Automático,80 cv
  NISSAN Micra 1.2 Naru Edition  ,7.900 € ,Málaga,2016, Gasolina,22.658 km,Manual,80 cv
  NISSAN Qashqai 1.2 DIG-T Acenta 4x2 XTronic  ,18.700 € ,Málaga,2018, Gasolina,6.000 km,Automático,115 cv
  AUDI A7 Sportback 3.0TDI S line quattro ed. S-T  ,48.800 € ,Madrid,2018, Diesel,17.183 km,Automático,272 cv
  AUDI A4 2.0TDI S line edition S tronic 110kW  ,29.900 € ,Sevilla,2018, Diesel,16.140 km,Automático,150 cv
  PEUGEOT 207 1.4HDI Confort  ,4.750 € ,Barcelona,2010, Diesel,147.000 km,Manual,70 cv
  CITROEN C4 1.6i 16v SX  ,3.500 € ,Zaragoza,2005, Gasolina,196.956 km,Manual,110 cv
  RENAULT Mégane ZEN ENERGY 1.5DCI 110CV 5P  ,15.950 € ,Alicante,2018, Diesel,27.605 km,Manual,110 cv
  PEUGEOT 508 SW 2.0BlueHDI Allure EAT6 180  ,13.990 € ,Madrid,2015, Diesel,132.000 km,Automático,180 cv
  AUDI A6 Avant 3.0TDI quattro S-Tronic 204  ,19.490 € ,Madrid,2011, Diesel,125.000 km,Automático,204 cv
  MERCEDES-BENZ Clase C 220CDI BE Avantgarde Aut. (9.75)  ,13.490 € ,La Coruña,2009, Diesel,127.000 km,Automático,170 cv
  CITROEN C3 1.4HDi Tonic 70  ,4.800 € ,Pontevedra,2014, Diesel,92.600 km,Manual,68 cv
  DACIA Sandero 1.2 Ambiance 75  ,7.500 € ,Ciudad Real,2016, Gasolina,29.568 km,Manual,75 cv
  BMW Serie 4 430iA Cabrio  ,59.200 € ,Asturias,2018, Gasolina,1.000 km,Automático,252 cv
  AUDI A3 Sportback 1.5 TFSI COD EVO S Line Edition 110kW  ,23.900 € ,Sevilla,2018, Gasolina,16.050 km,Manual,150 cv
  BENTLEY Continental GT Aut.  ,49.900 € ,Barcelona,2005, Gasolina,90.000 km,Automático,
  OPEL Vectra 2.0i 16v A.A.  ,900 € ,Zaragoza,1992, Gasolina,289.500 km,Manual,150 cv
  AUDI A3 Sportback 1.8 TFSI Attraction  ,9.900 € ,Barcelona,2009, Gasolina,127.715 km,Manual,160 cv
  VOLKSWAGEN T-Roc 1.6TDI Advance Style  ,22.900 € ,Cantabria,2018, Diesel,10 km,Manual,115 cv
  PORSCHE 911 3.6 Carrera 2 Cabrio Tiptronic  ,56.900 € ,Málaga,1994, Gasolina,121.000 km,Automático,250 cv
  SEAT Altea Freetrack 2.0TDI 140 4WD  ,13.500 € ,Guipúzcoa,2013, Diesel,71.000 km,Manual,140 cv
  RENAULT Zoe Life 40 Flexi  ,15.900 € ,Barcelona,2016, Eléctrico,11.500 km,Automático,77 cv
  NISSAN Leaf Tekna 30KWh  ,20.900 € ,Madrid,2016, Eléctrico,17.000 km,Automático,109 cv
  PEUGEOT 307 1.6HDI XT 90  ,2.999 € ,Madrid,2006, Diesel,220.000 km,Manual,90 cv
  CITROEN C4 Grand Picasso 1.6BlueHDI S&S Feel 120  ,18.300 € ,Madrid,2018, Diesel,20.629 km,Manual,120 cv
  INFINITI Q30 1.5d  ,18.900 € ,Málaga,2017, Diesel,16.807 km,Manual,109 cv
  AUDI A4 2.5TDI 163  ,4.900 € ,Valencia,2002, Diesel,230.000 km,Manual,163 cv
  VOLKSWAGEN Eos 2.0TDI DSG  ,8.990 € ,Madrid,2007, Diesel,99.900 km,Automático,140 cv
  SUZUKI Jimny 1.3 JX Techo Metálico  ,6.900 € ,Cuenca,2008, Gasolina,143.000 km,Manual,80 cv
  CITROEN C3 1.6BlueHDi S&S Feel 75  ,10.900 € ,Pontevedra,2018, Diesel,13.169 km,Manual,75 cv
  LEXUS RX 450h 25 Aniversario  ,20.990 € ,Madrid,2014, Híbrido,267.000 km,Automático,299 cv
  JAGUAR XE 2.0 Diesel R-Sport Aut. 180  ,28.990 € ,Madrid,2017, Diesel,26.000 km,Automático,180 cv
  OPEL Astra 1.7 CDTI 110 CV ST BUSINESS  ,6.500 € ,Badajoz,2014, Diesel,122.000 km,Manual,
  AUDI A4 Avant 3.0TDI Sport ed. quattro S-T 160kW  ,40.400 € ,Madrid,2016, Diesel,6.593 km,Automático,218 cv
  RENAULT Captur TCE ZEN ENERGY  ,15.600 € ,Córdoba,2018, Gasolina,9.543 km,Manual,120 cv
  PORSCHE Cayenne Diesel Platinum Edition Aut.  ,33.990 € ,Guipúzcoa,2013, Diesel,175.000 km,Automático,245 cv
  RENAULT Captur TCe Energy Zen 66kW  ,13.500 € ,Asturias,2018, Gasolina,19.478 km,Manual,90 cv
  OPEL GT 2.0  ,13.900 € ,La Coruña,2008, Gasolina,93.824 km,Manual,264 cv
  SEAT Ibiza 1.2TDI CR Reference  ,7.800 € ,Badajoz,2015, Diesel,90.000 km,Manual,75 cv
  CHRYSLER Voyager 2.8CRD LX Aut.  ,5.000 € ,Madrid,2006, Diesel,140.000 km,Automático,150 cv
  RENAULT Clio 1.5dCi Energy Limited 55kW  ,11.800 € ,La Coruña,2018, Diesel,5.000 km,Manual,75 cv
  AUDI Q3 2.0TDI Ambition quattro  ,20.999 € ,Zaragoza,2012, Diesel,89.000 km,Automático,140 cv
